tempo,et_h_smr,vento_smr,vd_smr,vmax_smr,temp_min_smr,temp_media_smr,temp_max_smr,umin_smr,umax_smr,u_r_smr,prec_smr,rad_smr,watertable
37178.0,1.6,4.3,90.0,10.3,7.3,11.5,15.6,57.0,89.0,70.0,0.0,,
37179.0,1.5,1.4,90.0,2.9,8.4,11.8,15.8,48.0,90.0,69.0,0.0,,
37180.0,1.4,3.1,90.0,8.7,7.7,11.3,14.3,48.0,90.0,72.0,0.0,,
37181.0,1.4,2.2,45.0,4.7,6.6,9.7,13.8,67.0,100.0,81.0,0.0,,
37182.0,1.4,2.5,180.0,4.3,6.8,9.9,13.8,64.0,90.0,76.0,0.0,,
37183.0,1.3,2.8,180.0,6.4,8.1,10.3,14.1,62.0,95.0,81.0,0.0,,
37184.0,1.2,8.9,180.0,18.3,8.0,10.9,13.2,74.0,100.0,86.0,39.0,,
37185.0,0.7,5.3,225.0,7.7,6.9,8.0,9.2,83.0,99.0,90.0,10.6,,
37186.0,1.1,4.5,225.0,8.7,6.6,8.4,11.7,58.0,89.0,77.0,0.0,,
37187.0,1.0,2.9,225.0,4.3,5.5,8.1,10.2,68.0,93.0,82.0,17.6,,
37188.0,0.8,3.0,225.0,7.1,4.2,6.4,7.7,84.0,100.0,93.0,3.5,,
37189.0,0.9,2.8,315.0,6.2,4.0,6.0,8.7,66.0,100.0,86.0,0.0,,
37190.0,0.9,1.3,180.0,2.9,3.3,5.8,9.0,78.0,100.0,89.0,0.0,,
37191.0,1.1,2.5,225.0,4.8,2.5,6.3,9.9,64.0,98.0,82.0,0.0,,
37192.0,0.7,5.6,225.0,9.3,5.2,6.6,8.5,88.0,98.0,93.0,0.0,,
37193.0,1.3,4.7,270.0,10.1,4.4,8.1,14.0,48.0,100.0,72.0,0.0,,
37194.0,1.2,5.3,270.0,11.9,6.6,10.0,13.9,32.0,93.0,67.0,0.0,,
37195.0,1.0,3.6,225.0,7.7,5.7,8.6,11.7,34.0,100.0,76.0,0.0,,
37196.0,0.7,10.8,45.0,20.0,2.8,5.8,7.3,88.0,95.0,91.0,0.0,,
37197.0,0.6,12.8,45.0,20.1,-0.3,1.9,3.5,46.0,100.0,82.0,0.0,,
37198.0,0.6,17.5,45.0,23.3,-1.2,1.1,3.5,62.0,89.0,75.0,0.0,,
37199.0,1.2,3.3,270.0,8.8,-0.7,5.5,10.9,27.0,96.0,52.0,0.0,,
37200.0,0.9,3.0,225.0,7.5,4.3,6.5,10.2,43.0,100.0,70.0,0.0,,
37201.0,0.7,2.9,225.0,7.1,2.4,3.9,6.6,88.0,98.0,94.0,16.2,,
37202.0,0.8,1.6,180.0,2.2,2.4,5.5,8.8,72.0,99.0,86.0,0.0,,
37203.0,0.7,5.4,225.0,11.0,3.8,5.7,7.8,66.0,100.0,83.0,9.2,,
37204.0,0.7,2.1,45.0,4.2,-5.1,-0.1,4.0,50.0,100.0,82.0,11.9,,
37205.0,0.2,2.3,45.0,4.0,-5.7,-5.1,-4.0,88.0,100.0,98.0,10.0,,
37206.0,0.6,1.7,360.0,2.9,-3.7,-1.1,2.5,84.0,98.0,93.0,32.9,,
37207.0,0.7,1.2,225.0,3.3,0.5,3.4,6.4,76.0,100.0,89.0,12.9,,
37208.0,0.5,2.0,315.0,3.6,-1.8,0.5,2.8,84.0,100.0,93.0,2.4,,
37209.0,0.4,17.1,360.0,22.6,-2.6,-0.7,0.8,86.0,98.0,92.0,0.0,,
37210.0,0.4,15.0,360.0,22.1,-4.6,-3.6,-0.7,85.0,98.0,92.0,0.0,,
37211.0,0.7,4.2,225.0,7.7,-0.5,2.5,6.1,60.0,100.0,79.0,0.0,,
37212.0,0.5,3.7,135.0,6.6,0.3,2.1,4.9,51.0,70.0,62.0,0.0,,
37213.0,0.4,6.8,180.0,9.1,-0.7,1.3,2.8,71.0,100.0,89.0,24.8,,
37214.0,0.2,4.6,45.0,10.1,-0.8,-0.2,0.5,91.0,100.0,98.0,20.4,,
37215.0,0.4,9.1,45.0,15.5,-2.0,-1.1,1.4,64.0,92.0,80.0,0.0,,
37216.0,0.6,7.5,225.0,12.4,-2.1,0.1,3.9,43.0,67.0,54.0,0.0,,
37217.0,0.5,7.3,225.0,15.3,-1.4,1.0,3.2,39.0,82.0,58.0,0.0,,
37218.0,0.6,9.0,360.0,15.7,-6.8,-2.5,3.3,58.0,83.0,68.0,0.0,,
37219.0,0.4,8.5,315.0,11.8,-6.9,-3.6,-1.2,34.0,82.0,49.0,0.0,,
37220.0,0.5,7.6,315.0,12.1,-1.9,1.1,4.0,50.0,85.0,72.0,0.0,,
37221.0,0.5,7.0,315.0,10.6,0.8,2.5,5.5,73.0,95.0,84.0,0.0,,
37222.0,0.3,5.0,225.0,7.7,-0.5,1.0,2.2,84.0,96.0,91.0,19.5,,
37223.0,0.4,2.3,315.0,4.7,-1.2,-0.2,2.1,68.0,97.0,88.0,0.0,,
37224.0,0.3,6.8,360.0,10.8,-2.0,-0.6,1.2,50.0,100.0,74.0,0.0,,
37225.0,0.5,5.3,270.0,10.7,-0.5,1.3,5.0,54.0,90.0,71.0,0.0,,
37226.0,0.4,3.0,45.0,8.2,-0.2,1.3,3.3,49.0,86.0,68.0,0.0,,
37227.0,0.5,5.0,360.0,10.5,-0.1,2.0,5.2,36.0,84.0,61.0,0.0,,
37228.0,0.5,3.5,360.0,7.1,0.0,2.1,5.1,47.0,88.0,73.0,0.0,,
37229.0,0.4,6.0,225.0,9.9,1.1,2.2,4.0,70.0,97.0,85.0,0.0,,
37230.0,0.4,6.9,315.0,12.5,1.8,2.8,4.8,64.0,88.0,74.0,0.0,,
37231.0,0.7,13.6,360.0,18.6,0.9,4.1,8.5,47.0,95.0,71.0,0.0,,
37232.0,0.3,14.2,45.0,20.3,-3.5,-1.5,0.4,74.0,92.0,80.0,0.0,,
37233.0,0.3,17.0,360.0,26.6,-7.2,-5.4,-3.4,84.0,91.0,88.0,0.0,,
37234.0,0.2,18.9,360.0,23.8,-8.6,-7.2,-6.2,79.0,91.0,87.0,0.0,,
37235.0,0.2,14.6,45.0,22.8,-9.5,-7.9,-5.8,51.0,85.0,65.0,0.0,,
37236.0,0.4,11.6,360.0,18.5,-8.0,-4.3,-1.1,35.0,75.0,62.0,0.0,,
37237.0,0.3,7.9,360.0,16.7,-6.5,-4.8,-2.2,56.0,83.0,68.0,0.0,,
37238.0,0.3,9.8,45.0,22.6,-12.0,-6.3,-2.8,41.0,92.0,65.0,0.0,,
37239.0,0.1,19.9,45.0,24.9,-11.9,-11.0,-10.5,79.0,93.0,86.0,0.0,,
37240.0,0.1,13.9,270.0,15.3,-10.1,-8.6,-7.7,63.0,98.0,85.0,2.2,,
37241.0,0.1,20.1,45.0,26.2,-11.5,-10.1,-8.7,73.0,94.0,84.0,0.0,,
37242.0,0.2,10.0,45.0,20.6,-11.9,-8.8,-5.9,44.0,89.0,70.0,5.2,,
37243.0,0.2,5.9,45.0,9.0,-8.1,-6.3,-4.0,57.0,85.0,69.0,3.0,,
37244.0,0.3,6.9,270.0,13.3,-5.6,-3.7,-1.5,37.0,92.0,59.0,0.0,,
37245.0,0.4,6.1,90.0,18.2,-4.4,-2.9,0.9,60.0,97.0,85.0,0.0,,
37246.0,0.2,6.9,135.0,9.4,-5.1,-3.9,-2.4,85.0,98.0,92.0,0.0,,
37247.0,0.3,5.4,135.0,9.0,-3.5,-2.1,-0.6,82.0,98.0,89.0,0.0,,
37248.0,0.3,8.1,360.0,21.1,-7.9,-4.2,-1.3,77.0,99.0,88.0,0.0,,
37249.0,0.2,15.3,225.0,18.5,-11.2,-9.8,-7.8,29.0,93.0,66.0,0.0,,
37250.0,0.4,8.9,90.0,21.0,-7.9,-3.3,-1.1,36.0,91.0,68.0,0.0,,
37251.0,0.3,4.8,90.0,12.6,-4.8,-2.6,-1.4,80.0,99.0,92.0,4.7,,
37252.0,0.2,5.6,180.0,10.1,-7.9,-6.1,-4.8,35.0,98.0,74.0,0.0,,
37253.0,0.4,9.4,90.0,12.2,-5.2,-1.3,0.8,37.0,85.0,56.0,0.0,,
37254.0,0.5,8.2,270.0,14.5,-0.1,1.9,4.7,52.0,88.0,78.0,0.0,,
37255.0,0.4,1.5,225.0,4.1,0.0,2.7,4.7,64.0,97.0,82.0,0.0,,
37256.0,0.4,3.4,45.0,17.4,-9.8,-6.2,-0.1,69.0,100.0,94.0,2.3,,
37257.0,0.3,4.9,180.0,19.9,-12.3,-9.6,-4.9,36.0,96.0,58.0,4.4,,
37258.0,0.4,6.3,270.0,14.6,-10.2,-4.4,0.3,24.0,48.0,34.0,0.0,,
37259.0,0.3,6.6,360.0,21.7,-9.3,-7.0,-2.6,23.0,99.0,62.0,0.0,,
37260.0,0.3,5.4,45.0,10.4,-12.3,-8.5,-4.7,35.0,96.0,57.0,0.0,,
37261.0,0.4,7.4,360.0,11.4,-6.2,-3.4,1.1,24.0,52.0,33.0,0.0,,
37262.0,0.4,5.8,315.0,8.6,-2.2,-0.1,2.1,20.0,44.0,36.0,0.0,,
37263.0,0.5,3.2,90.0,9.4,-3.9,-0.1,2.4,20.0,46.0,31.0,0.0,,
37264.0,0.5,4.0,90.0,9.5,-4.6,-1.4,1.9,22.0,78.0,43.0,0.0,,
37265.0,0.6,1.9,315.0,4.7,-5.8,0.2,3.8,19.0,44.0,25.0,0.0,,
37266.0,0.5,3.2,135.0,5.3,-0.3,1.5,4.9,31.0,45.0,41.0,0.0,,
37267.0,0.5,4.2,135.0,6.6,-2.6,-0.1,2.8,27.0,86.0,37.0,0.0,,
37268.0,0.4,6.2,180.0,10.9,-4.7,-1.9,1.0,33.0,100.0,74.0,0.0,,
37269.0,0.6,4.5,270.0,7.5,-4.0,-0.7,5.3,33.0,93.0,65.0,0.0,,
37270.0,0.2,8.3,315.0,15.6,-8.1,-6.3,-4.6,84.0,98.0,93.0,0.0,,
37271.0,0.2,8.5,270.0,13.7,-8.9,-7.1,-5.4,82.0,100.0,93.0,0.0,,
37272.0,0.2,9.3,45.0,16.4,-7.6,-6.6,-5.3,89.0,100.0,95.0,2.2,,
37273.0,0.5,4.2,360.0,12.2,-7.6,-5.0,0.7,51.0,95.0,75.0,0.0,,
37274.0,0.5,0.9,360.0,1.8,-8.0,-4.4,0.7,48.0,78.0,61.0,0.0,,
37275.0,0.6,0.9,225.0,1.7,-7.3,-2.8,2.9,44.0,99.0,62.0,0.0,,
37276.0,0.7,1.2,225.0,2.6,-5.8,-0.5,5.2,38.0,100.0,71.0,0.0,,
37277.0,0.7,3.4,225.0,6.1,-1.8,1.7,5.6,52.0,100.0,82.0,0.0,,
37278.0,0.4,6.1,225.0,12.6,-1.3,0.5,2.0,54.0,100.0,81.0,0.0,,
37279.0,0.3,6.8,180.0,16.8,-0.7,0.6,1.6,79.0,93.0,87.0,1.7,,
37280.0,0.4,7.7,270.0,15.6,-1.7,0.1,1.4,88.0,100.0,94.0,30.2,,
37281.0,0.5,3.8,360.0,7.1,-1.3,0.7,3.1,54.0,100.0,79.0,4.7,,
37282.0,0.6,6.1,45.0,9.0,-0.7,1.9,4.5,55.0,96.0,70.0,0.0,,
37283.0,0.6,12.0,45.0,17.5,1.1,3.2,5.1,67.0,82.0,76.0,0.0,,
37284.0,1.0,5.7,225.0,12.4,5.0,7.5,13.5,55.0,92.0,68.0,0.0,,
37285.0,0.8,5.8,180.0,9.1,4.6,7.1,10.5,22.0,64.0,37.0,0.0,,
37286.0,0.8,5.1,135.0,7.2,3.5,5.8,9.0,24.0,65.0,43.0,0.0,,
37287.0,0.5,4.5,135.0,12.6,1.4,2.8,4.0,34.0,96.0,72.0,0.0,,
37288.0,0.4,6.8,270.0,12.5,0.3,1.3,3.0,70.0,99.0,82.0,0.0,,
37289.0,0.8,6.9,135.0,8.7,0.4,2.9,6.7,39.0,80.0,61.0,0.0,,
37290.0,0.9,5.0,225.0,8.1,-2.2,3.2,7.5,23.0,68.0,46.0,0.0,,
37291.0,0.7,5.7,225.0,6.8,0.7,2.8,6.2,47.0,94.0,64.0,0.0,,
37292.0,0.7,7.5,225.0,10.1,0.5,2.2,5.3,74.0,98.0,86.0,1.5,,
37293.0,0.4,14.3,180.0,23.5,-0.7,0.8,1.2,84.0,93.0,89.0,47.6,,
37294.0,0.4,5.4,360.0,8.6,-1.8,-0.5,0.9,84.0,94.0,91.0,1.2,,
37295.0,0.7,4.1,135.0,8.4,-2.0,1.0,4.1,43.0,90.0,70.0,0.0,,
37296.0,0.8,5.4,45.0,10.1,1.3,3.1,6.5,46.0,83.0,65.0,0.0,,
37297.0,0.6,8.7,315.0,14.4,1.0,2.5,4.4,37.0,86.0,62.0,0.0,,
37298.0,0.8,7.0,225.0,10.8,0.5,3.2,6.4,56.0,65.0,61.0,0.0,,
37299.0,0.9,8.3,270.0,12.6,3.3,5.8,9.2,26.0,74.0,42.0,0.0,,
37300.0,0.9,6.9,270.0,10.0,3.1,5.1,8.3,28.0,79.0,45.0,0.0,,
37301.0,0.5,6.7,90.0,10.2,0.9,2.0,3.4,58.0,96.0,85.0,2.3,,
37302.0,0.4,9.9,90.0,14.9,-1.5,-0.7,0.8,90.0,100.0,95.0,30.5,,
37303.0,0.4,2.4,90.0,6.1,-0.7,0.1,1.3,92.0,99.0,95.0,4.4,,
37304.0,0.7,4.0,90.0,11.5,-2.3,0.1,2.4,84.0,94.0,90.0,2.0,,
37305.0,0.6,2.4,315.0,6.8,-1.8,-0.3,1.9,77.0,100.0,90.0,0.0,,
37306.0,0.7,5.4,315.0,13.4,-2.0,-0.1,3.1,57.0,98.0,79.0,9.7,,
37307.0,0.4,7.2,225.0,13.6,-0.4,0.4,1.3,55.0,93.0,76.0,1.6,,
37308.0,0.6,10.9,360.0,20.2,-4.5,-1.8,0.4,90.0,100.0,98.0,1.5,,
37309.0,0.6,8.9,270.0,18.6,-6.4,-3.4,-1.0,56.0,99.0,80.0,14.9,,
37310.0,0.8,9.5,270.0,11.9,-2.9,0.5,3.1,59.0,76.0,69.0,0.0,,
37311.0,0.8,11.8,360.0,18.8,-3.9,-0.5,2.5,28.0,76.0,50.0,0.0,,
37312.0,0.8,7.7,270.0,13.9,-3.7,-0.3,2.4,51.0,80.0,66.0,0.0,,
37313.0,0.7,14.8,180.0,17.8,-0.2,1.6,3.3,80.0,95.0,86.0,0.4,,
37314.0,0.7,12.0,225.0,16.9,1.8,3.0,4.4,81.0,89.0,85.0,0.0,,
37315.0,0.7,9.2,270.0,15.5,1.6,3.1,4.2,81.0,90.0,84.0,0.0,,
37316.0,0.8,5.7,270.0,8.2,0.7,2.7,4.2,79.0,90.0,84.0,0.0,,
37317.0,0.8,4.2,270.0,5.8,2.1,3.6,5.5,79.0,90.0,83.0,0.0,,
37318.0,0.8,4.8,315.0,6.5,-1.0,1.6,3.5,59.0,85.0,75.0,3.6,,
37319.0,0.9,8.7,180.0,10.4,-2.0,0.3,3.5,35.0,87.0,61.0,0.0,,
37320.0,1.0,10.9,270.0,19.1,-1.6,1.9,4.4,31.0,93.0,64.0,0.0,,
37321.0,0.7,11.1,270.0,26.2,0.9,2.2,3.4,75.0,87.0,81.0,6.7,,
37322.0,1.4,4.1,270.0,7.0,0.1,3.8,8.3,28.0,84.0,60.0,0.0,,
37323.0,1.1,7.4,180.0,13.4,0.5,3.4,6.0,24.0,78.0,60.0,0.0,,
37324.0,1.0,5.4,135.0,13.7,-0.7,1.6,4.7,58.0,100.0,78.0,0.0,,
37325.0,1.1,9.8,90.0,14.3,-0.4,2.1,5.5,52.0,74.0,62.0,0.0,,
37326.0,1.2,8.1,90.0,13.3,0.8,3.2,6.9,28.0,78.0,48.0,0.0,,
37327.0,1.5,3.9,270.0,7.2,1.7,5.3,9.8,22.0,60.0,36.0,0.0,,
37328.0,1.4,3.3,270.0,8.6,2.9,5.6,9.6,31.0,86.0,66.0,0.0,,
37329.0,1.3,4.6,225.0,15.8,1.7,4.3,7.4,34.0,100.0,67.0,0.0,11.1,
37330.0,1.1,1.2,315.0,2.8,1.1,3.2,5.8,46.0,85.0,70.0,1.2,,
37331.0,1.3,3.4,270.0,6.3,1.1,4.1,7.7,52.0,81.0,70.0,0.0,,
37332.0,1.4,5.7,225.0,8.6,1.5,4.7,8.1,37.0,85.0,67.0,0.0,,
37333.0,1.2,4.9,315.0,9.8,3.0,5.0,7.8,35.0,88.0,72.0,0.0,,
37334.0,1.4,9.2,315.0,11.1,3.1,6.3,8.9,67.0,82.0,74.0,0.0,,
37335.0,1.8,12.4,45.0,15.7,7.8,11.0,14.1,36.0,67.0,48.0,0.0,,
37336.0,1.9,7.3,360.0,12.8,9.2,11.7,15.8,35.0,72.0,47.0,0.0,,
37337.0,1.5,4.8,315.0,13.2,3.4,7.4,9.5,46.0,73.0,59.0,0.0,,
37338.0,1.1,8.4,90.0,15.9,-3.7,0.9,2.7,42.0,90.0,70.0,0.0,,
37339.0,1.0,11.2,90.0,19.2,-5.2,-2.7,1.0,25.0,77.0,60.0,0.0,,
37340.0,0.9,10.2,90.0,15.3,-6.2,-3.2,0.0,48.0,87.0,67.0,0.0,,
37341.0,1.2,6.2,90.0,10.5,-4.0,-0.8,3.3,53.0,96.0,70.0,0.0,,
37342.0,0.9,9.7,45.0,18.2,-5.4,-2.6,0.0,60.0,95.0,78.0,0.0,,
37343.0,1.0,13.0,45.0,18.1,-6.2,-3.2,0.0,43.0,90.0,66.0,0.0,,
37344.0,1.3,7.3,90.0,14.4,-4.5,-1.0,3.4,30.0,75.0,53.0,0.0,,
37345.0,1.7,4.7,90.0,11.0,-1.7,2.8,7.2,24.0,78.0,58.0,0.0,,
37346.0,1.6,2.0,225.0,4.7,2.1,4.7,8.5,59.0,86.0,72.0,0.0,,
37347.0,1.5,2.2,225.0,5.6,1.7,4.5,7.5,52.0,73.0,64.0,0.0,,
37348.0,1.7,4.1,180.0,7.7,1.3,4.5,8.7,45.0,82.0,65.0,0.0,,
37349.0,1.4,16.0,45.0,19.5,1.0,3.3,6.4,50.0,81.0,68.0,0.0,,
37350.0,0.9,17.3,315.0,21.7,0.0,1.4,2.8,69.0,94.0,82.0,0.0,,
37351.0,1.4,3.4,315.0,7.6,-0.7,1.9,5.0,68.0,90.0,80.0,0.0,,
37352.0,1.0,3.0,135.0,6.3,0.4,2.0,3.3,86.0,96.0,91.0,1.1,,
37353.0,1.1,4.6,135.0,7.3,1.2,2.7,4.5,80.0,100.0,91.0,1.2,,
37354.0,0.8,6.9,180.0,15.1,2.4,3.1,4.0,76.0,100.0,93.0,0.0,,
37355.0,1.2,9.3,225.0,15.1,-2.7,-0.5,2.3,94.0,99.0,97.0,0.4,,
37356.0,1.2,4.4,90.0,8.8,-4.8,-1.3,1.2,89.0,100.0,95.0,6.8,,
37357.0,0.6,10.6,360.0,18.9,-1.3,-0.6,0.0,85.0,100.0,94.0,15.9,,
37358.0,1.1,11.9,225.0,18.1,0.2,2.3,3.8,92.0,100.0,97.0,40.6,,
37359.0,0.9,11.7,225.0,17.8,1.4,2.4,3.6,86.0,98.0,94.0,29.7,,
37360.0,1.4,5.0,225.0,9.5,0.4,2.8,5.1,82.0,99.0,91.0,0.0,,
37361.0,1.4,5.0,225.0,11.6,1.3,3.1,5.5,79.0,96.0,90.0,0.0,,
37362.0,1.2,3.0,225.0,5.1,1.1,2.4,4.4,80.0,98.0,91.0,1.8,,
37363.0,1.1,5.0,225.0,8.1,0.4,1.9,3.6,86.0,99.0,92.0,0.0,,
37364.0,1.8,3.9,360.0,9.4,0.4,3.8,7.1,66.0,93.0,80.0,0.0,,
37365.0,1.6,1.8,180.0,3.8,2.1,4.3,7.1,71.0,91.0,80.0,0.0,,
37366.0,1.1,5.3,225.0,14.3,0.6,2.0,3.7,87.0,96.0,92.0,18.7,,
37367.0,1.2,16.1,315.0,20.3,0.6,2.5,3.9,86.0,96.0,92.0,20.7,,
37368.0,1.6,5.0,315.0,10.1,3.2,5.3,7.7,66.0,91.0,79.0,0.0,,
37369.0,1.6,8.3,315.0,11.7,3.0,5.3,7.4,61.0,88.0,73.0,12.1,,
37370.0,2.1,3.6,360.0,6.6,3.6,6.7,10.4,52.0,88.0,69.0,0.0,,
37371.0,1.8,3.9,270.0,6.4,2.8,5.7,8.4,60.0,83.0,70.0,0.0,,
37372.0,2.0,3.3,135.0,4.8,4.8,7.6,10.4,50.0,81.0,70.0,0.0,,
37373.0,1.8,5.0,135.0,9.1,4.4,6.0,9.0,52.0,86.0,70.0,4.4,,
37374.0,2.0,5.1,135.0,8.6,2.8,5.6,8.9,46.0,84.0,67.0,0.0,,
37375.0,1.6,6.0,135.0,9.1,3.0,5.2,7.3,59.0,92.0,74.0,0.0,,
37376.0,2.4,4.5,225.0,6.7,3.6,7.3,11.2,68.0,87.0,77.0,0.0,,
37377.0,2.5,7.1,225.0,16.7,5.5,9.0,13.0,54.0,92.0,68.0,0.0,,
37378.0,1.6,10.9,225.0,19.4,6.6,7.7,9.7,57.0,96.0,84.0,22.1,,
37379.0,1.1,17.5,225.0,22.8,6.8,7.6,8.3,89.0,96.0,93.0,62.1,,
37380.0,1.7,10.2,225.0,17.1,3.1,4.4,7.3,88.0,100.0,94.0,40.3,,
37381.0,1.4,8.1,225.0,11.6,0.4,3.0,4.5,80.0,98.0,89.0,1.6,,
37382.0,1.8,4.7,90.0,7.7,-0.1,3.4,5.9,70.0,93.0,83.0,0.0,,
37383.0,2.0,13.9,45.0,20.3,2.2,5.5,8.0,59.0,92.0,74.0,0.0,,
37384.0,1.2,13.6,360.0,21.3,4.6,5.8,6.8,80.0,96.0,92.0,22.4,,
37385.0,1.7,4.1,180.0,9.2,5.2,7.1,8.9,61.0,94.0,85.0,6.6,,
37386.0,1.7,7.3,225.0,11.4,4.0,6.1,8.1,82.0,96.0,88.0,5.1,,
37387.0,1.4,2.9,225.0,6.2,4.7,6.2,7.5,81.0,100.0,92.0,0.0,,
37388.0,1.9,1.3,270.0,2.9,3.8,6.5,8.5,82.0,100.0,88.0,3.1,,
37389.0,1.8,2.4,225.0,3.6,5.1,7.3,9.0,70.0,88.0,82.0,0.0,,
37390.0,2.7,5.3,135.0,9.8,6.1,9.9,13.4,36.0,74.0,62.0,0.0,,
37391.0,2.9,2.3,270.0,3.8,7.7,11.2,14.9,53.0,89.0,70.0,0.0,,
37392.0,3.1,3.7,225.0,8.8,8.9,12.5,16.5,44.0,100.0,74.0,0.0,,
37393.0,3.3,6.0,225.0,7.6,9.9,13.4,17.7,18.0,82.0,47.0,0.0,,
37394.0,3.0,6.7,225.0,11.0,8.3,11.8,15.6,26.0,88.0,70.0,0.0,,
37395.0,1.7,7.7,90.0,14.9,7.1,8.2,10.0,75.0,98.0,87.0,7.8,,
37396.0,1.9,3.7,45.0,10.2,7.1,8.7,10.7,83.0,98.0,92.0,0.0,,
37397.0,2.7,1.6,225.0,2.9,6.8,10.0,13.3,68.0,94.0,81.0,0.0,,
37398.0,2.8,6.0,225.0,14.4,8.2,11.3,14.8,59.0,80.0,69.0,0.0,,
37399.0,2.9,13.8,225.0,20.4,8.1,10.2,15.1,45.0,97.0,79.0,4.9,,
37400.0,2.3,5.2,270.0,13.5,6.3,8.9,11.7,72.0,98.0,86.0,0.0,,
37401.0,2.7,5.4,135.0,11.4,8.1,10.8,14.1,74.0,87.0,82.0,0.0,,
37402.0,2.6,4.6,225.0,7.2,7.8,10.6,13.6,38.0,88.0,62.0,0.0,,
37403.0,1.9,9.4,225.0,15.7,3.4,6.4,8.0,75.0,98.0,86.0,2.5,,
37404.0,2.1,5.4,225.0,8.7,2.9,6.0,8.5,75.0,96.0,83.0,6.3,,
37405.0,3.0,4.5,225.0,8.8,5.9,9.6,14.0,54.0,84.0,70.0,0.0,,
37406.0,2.9,1.5,135.0,2.5,8.0,11.8,14.8,48.0,85.0,65.0,0.0,,
37407.0,2.6,2.0,45.0,5.7,9.3,11.9,14.5,55.0,95.0,72.0,0.0,,
37408.0,2.8,2.5,135.0,5.4,9.4,12.2,15.2,56.0,76.0,66.0,0.0,,
37409.0,3.1,1.4,225.0,3.4,9.7,13.1,16.5,52.0,80.0,64.0,0.0,,
37410.0,2.7,6.4,270.0,20.0,10.1,12.7,15.4,64.0,100.0,79.0,0.0,,
37411.0,3.4,3.9,225.0,14.7,9.8,13.4,17.6,62.0,96.0,76.0,0.0,,
37412.0,1.9,10.9,225.0,24.7,9.4,11.1,12.4,72.0,96.0,83.0,2.9,,
37413.0,2.4,11.5,225.0,16.8,5.0,8.0,10.8,83.0,97.0,92.0,28.4,,
37414.0,1.7,6.7,225.0,10.3,5.2,7.1,8.4,85.0,94.0,90.0,10.6,,
37415.0,2.2,7.9,225.0,14.3,6.1,8.0,10.6,77.0,96.0,88.0,4.5,,
37416.0,1.6,4.3,270.0,10.0,5.9,7.0,8.4,96.0,100.0,98.0,16.1,,
37417.0,3.1,4.1,315.0,10.7,6.0,10.8,14.2,63.0,96.0,82.0,0.0,,
37418.0,2.4,1.3,225.0,2.8,9.8,12.0,14.0,72.0,90.0,79.0,0.9,,
37419.0,2.3,2.2,315.0,3.3,9.9,11.7,13.8,62.0,89.0,76.0,1.6,,
37420.0,3.4,2.6,225.0,4.7,10.7,14.5,17.9,57.0,80.0,67.0,0.0,,
37421.0,4.4,1.5,225.0,3.0,12.3,17.1,22.4,38.0,82.0,64.0,0.0,,
37422.0,3.8,1.8,225.0,3.0,14.4,18.2,21.6,27.0,67.0,56.0,0.0,,
37423.0,4.2,2.4,225.0,6.6,14.6,19.0,23.2,27.0,75.0,53.0,0.0,,
37424.0,3.8,2.8,360.0,5.7,16.2,19.4,22.8,50.0,71.0,61.0,0.0,,
37425.0,3.8,3.4,45.0,5.8,16.6,19.4,23.2,39.0,74.0,55.0,0.0,,
37426.0,3.7,4.4,45.0,8.4,16.5,19.4,22.9,41.0,79.0,55.0,0.0,,
37427.0,3.7,1.4,90.0,2.4,16.1,19.0,22.4,25.0,81.0,54.0,0.0,,
37428.0,3.5,1.8,360.0,3.9,16.3,18.5,22.2,61.0,80.0,72.0,2.1,,
37429.0,3.8,4.5,90.0,8.0,16.3,19.6,23.1,52.0,80.0,64.0,0.0,,
37430.0,4.2,2.1,135.0,4.3,16.7,20.5,24.6,43.0,81.0,55.0,0.0,,
37431.0,4.0,3.6,225.0,8.2,17.6,20.1,24.4,44.0,85.0,66.0,0.0,,
37432.0,3.3,3.0,225.0,4.7,13.9,17.4,19.9,61.0,92.0,78.0,0.0,,
37433.0,2.7,2.7,315.0,5.7,12.4,14.4,16.8,62.0,92.0,75.0,0.0,,
37434.0,3.8,4.0,180.0,9.3,11.6,16.2,19.8,42.0,67.0,61.0,0.0,,
37435.0,3.0,6.9,180.0,9.7,12.6,15.1,18.0,67.0,90.0,78.0,4.6,,
37436.0,2.7,3.7,45.0,6.7,10.0,12.3,15.2,71.0,96.0,85.0,0.0,,
37437.0,2.1,2.5,90.0,8.5,9.9,11.1,13.1,71.0,88.0,78.0,0.9,,
37438.0,3.6,3.6,180.0,9.7,9.8,14.1,18.1,56.0,79.0,68.0,0.0,,
37439.0,3.3,9.5,225.0,17.7,12.6,15.8,19.0,64.0,88.0,78.0,0.0,,
37440.0,3.2,5.6,270.0,14.3,13.0,15.6,19.0,66.0,89.0,78.0,0.0,,
37441.0,3.3,4.6,225.0,8.3,11.8,14.8,18.6,58.0,90.0,79.0,0.0,,
37442.0,3.0,4.3,225.0,7.7,9.5,13.4,15.9,74.0,96.0,84.0,0.0,,
37443.0,3.2,5.6,225.0,11.2,8.8,12.7,16.0,64.0,98.0,78.0,0.0,,
37444.0,3.5,5.7,360.0,8.1,8.4,12.9,17.2,61.0,96.0,72.0,0.0,,
37445.0,3.9,2.8,90.0,4.6,11.7,16.2,20.7,56.0,81.0,64.0,0.0,,
